Type,Brand,Model,Benchmark,GPU_Model_Type,VRAM_Size,GPU_Model_Tier,URL
GPU,Sapphire,Sapphire RX 5700 8GB Pulse,85.0,RX,8GB,5700,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,MSI,MSI RX 5700 8GB Mech,85.0,RX,8GB,5700,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,Sapphire,Sapphire RX 5700 8GB Pulse,85.0,RX,8GB,5700,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,PowerColor,PowerColor RX 5700 8GB Red Devil,85.0,RX,8GB,5700,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,XFX,XFX RX 5700 8GB DD Ultra,85.0,RX,8GB,5700,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,Gigabyte,Gigabyte RX 5700 8GB Gaming OC,85.0,RX,8GB,5700,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,MSI,MSI RX 5700 8GB Evoke OC,85.0,RX,8GB,5700,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,AMD,RX 5600-XT,83.5,RX,,RX 5600-XT,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,Sapphire,Sapphire RX 5600 XT 6GB Pulse,83.5,RX,6GB,5600 XT,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,PowerColor,PowerColor RX 5600 XT 6GB Red Devil,83.5,RX,6GB,5600 XT,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,XFX,XFX RX 5600 XT 6GB Thicc II PRO,83.5,RX,6GB,5600 XT,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,XFX,XFX RX 5600 XT 6GB Thicc II PRO,83.5,RX,6GB,5600 XT,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,Gigabyte,Gigabyte RX 5600 XT 6GB Gaming OC,83.5,RX,6GB,5600 XT,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,Gigabyte,Gigabyte RX 5600 XT 6GB Windforce OC,83.5,RX,6GB,5600 XT,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,MSI,MSI RX 5600 XT 6GB Gaming MX,83.5,RX,6GB,5600 XT,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,Nvidia,GTX 1070,79.7,GTX,,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Asus,ASUS GTX 1070 8GB Founders Edition,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Nvidia,ZOTAC GTX 1070 8GB Founders Edition ,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Nvidia,PNY GTX 1070 8GB Founders Edition,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Nvidia,Gigabyte GTX 1070 8GB Founders Edition,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Nvidia,MSI GTX 1070 Founders Edition,79.7,GTX,,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,EVGA,EVGA GTX 1070 8GB Founders Edition,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,MSI,MSI GTX 1070 8GB GAMING X,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,MSI,MSI GTX 1070 8GB GAMING X,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Gigabyte,Gigabyte GTX 1070 8GB G1 Gaming,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,MSI,MSI GTX 1070 8GB ARMOR OC,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,EVGA,EVGA GTX 1070 8GB SC GAMING,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Asus,Asus GTX 1070 8GB STRIX OC,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,EVGA,EVGA GTX 1070 8GB FTW Gaming,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Asus,Asus GTX 1070 8GB STRIX,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Zotac,Zotac GTX 1070 8GB AMP! Extreme,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Gigabyte,Gigabyte GTX 1070 8GB Windforce OC,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,MSI,MSI GTX 1070 8GB Gaming,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Asus,Asus GTX 1070 8GB Dual OC,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,EVGA,EVGA GTX 1070 8GB SC Gaming ACX 3.0,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,EVGA,EVGA GTX 1070 8GB Gaming ACX 3.0,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,EVGA,EVGA GTX 1070 8GB FTW DT Gaming,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Gainward,Gainward GTX 1070 8GB Phoenix GS,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Gigabyte,Gigabyte GTX 1070 8GB XTREME,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Asus,Asus GTX 1070 8GB Turbo,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,MSI,MSI GTX 1070 8GB SEA HAWK X,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Gigabyte,Gigabyte GTX 1070 8GB Mini ITX OC,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,EVGA,EVGA GTX 1070 8GB FTW2,79.7,GTX,8GB,1070,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,Nvidia,GTX 980-Ti,79.0,GTX,,GTX 980-Ti,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,EVGA,EVGA GTX 980 Ti 6GB ACX SC+ ACX 2.0+ w/BP,79.0,GTX,6GB,980 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,EVGA,EVGA GTX 980 Ti 6GB SC,79.0,GTX,6GB,980 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,Asus,ASUS GTX 980 Ti 6GB,79.0,GTX,6GB,980 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,MSI,MSI GTX 980 Ti 6GB Gaming,79.0,GTX,6GB,980 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,Gigabyte,Gigabyte GTX 980 Ti 6GB GV-N98TG1,79.0,GTX,6GB,980 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,Gigabyte,Gigabyte GTX 980 Ti 6GB Windforce 3X OC,79.0,GTX,6GB,980 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,MSI,MSI GTX 980 TI 6GB OC GOLDEN LE,79.0,GTX,6GB,980 TI,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,EVGA,EVGA GTX 980 Ti 6GB Classified Gaming ACX 2.0+,79.0,GTX,6GB,980 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,Nvidia,RTX 2070 (Mobile Max-Q),78.8,RTX,,2070,https://gpu.userbenchmark.com/SpeedTest/703511/NVIDIA-GeForce-RTX-2070-with-Max-Q-Design
GPU,Nvidia,GTX 1080 (Mobile Max-Q),78.1,GTX,,1080,https://gpu.userbenchmark.com/SpeedTest/308045/NVIDIA-GeForce-GTX-1080-with-Max-Q-Design
GPU,AMD,RX Vega-56,78.0,RX,,,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,AMD,Sapphire RX Vega 56 8GB,78.0,RX,8GB,RX Vega 56,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,AMD,XFX RX Vega 56 8GB,78.0,RX,8GB,RX Vega 56,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,AMD,Gigabyte RX Vega 56 8GB,78.0,RX,8GB,RX Vega 56,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,MSI,MSI RX Vega 56 8GB Gaming Air Boost,78.0,RX,8GB,RX Vega 56,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,Gigabyte,Gigabyte RX Vega 56 8GB OC,78.0,RX,8GB,RX Vega 56,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,Sapphire,Sapphire RX Vega 56 8GB Pulse,78.0,RX,8GB,RX Vega 56,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,ASRock,ASRock RX Vega 56 8GB Phantom Gaming X,78.0,RX,8GB,RX Vega 56,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,AMD,RX 6700M,77.0,RX,,6700,https://gpu.userbenchmark.com/SpeedTest/1672103/AMD-Radeon-RX-6700M
GPU,Nvidia,GTX 1660-Ti,76.0,GTX,,GTX 1660-Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,MSI,MSI GTX 1660 Ti 6GB Ventus XS OC,76.0,GTX,6GB,1660 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,EVGA,EVGA GTX 1660 Ti 6GB Black Gaming,76.0,GTX,6GB,1660 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,MSI,MSI GTX 1660 Ti 6GB Gaming X,76.0,GTX,6GB,1660 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,Asus,Asus GTX 1660 Ti 6GB Dual,76.0,GTX,6GB,1660 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,EVGA,EVGA GTX 1660 Ti 6GB XC Gaming,76.0,GTX,6GB,1660 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,Gigabyte,Gigabyte GTX 1660 Ti 6GB Windforce OC,76.0,GTX,6GB,1660 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,Gigabyte,Gigabyte GTX 1660 Ti 6GB OC,76.0,GTX,6GB,1660 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,Asus,Asus GTX 1660 Ti 6GB Phoenix,76.0,GTX,6GB,1660 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037
GPU,Nvidia,GTX Titan X,75.4,GTX,,Titan X,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282
GPU,EVGA,EVGA GTX TITAN X 12GB SC,75.4,GTX,12GB,TITAN X,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282
GPU,Asus,ASUS GTX TITAN X 12GB,75.4,GTX,12GB,TITAN X,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282
GPU,EVGA,EVGA GTX TITAN X 12GB,75.4,GTX,12GB,TITAN X,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282
GPU,Nvidia,Quadro M6000 24GB,75.2,QUADRO,24GB,6000,https://gpu.userbenchmark.com/SpeedTest/145751/NVIDIA-Quadro-M6000-24GB
GPU,Nvidia,RTX 3050,74.8,RTX,,3050,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,Asus,Asus RTX 3050 8GB ROG Strix OC,74.8,RTX,8GB,3050,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,Asus,Asus RTX 3050 8GB Phoenix,74.8,RTX,8GB,3050,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,Asus,Asus RTX 3050 8GB Dual OC,74.8,RTX,8GB,3050,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,Gigabyte,Gigabyte RTX 3050 8GB Gaming OC,74.8,RTX,8GB,3050,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,MSI,MSI RTX 3050 8GB Ventus 2X OC,74.8,RTX,8GB,3050,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,EVGA,EVGA RTX 3050 8GB XC Gaming,74.8,RTX,8GB,3050,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,Zotac,Zotac RTX 3050 8GB Twin Edge OC,74.8,RTX,8GB,3050,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,MSI,MSI RTX 3050 8GB Gaming X,74.8,RTX,8GB,3050,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,Gigabyte,Gigabyte RTX 3050 8GB Eagle OC,74.8,RTX,8GB,3050,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127
GPU,AMD,RX 6600M,73.9,RX,,6600,https://gpu.userbenchmark.com/SpeedTest/1604159/AMD-Radeon-RX-6600M
GPU,AMD,RX 6700S (Laptop),73.4,RX,,6700,https://gpu.userbenchmark.com/SpeedTest/1797618/AMD-Radeon-RX-6700S
GPU,Nvidia,Quadro M6000,72.9,QUADRO,,6000,https://gpu.userbenchmark.com/SpeedTest/36278/NVIDIA-Quadro-M6000
GPU,Nvidia,GTX 1070 (Mobile),72.5,GTX,,1070,https://gpu.userbenchmark.com/SpeedTest/164129/NVIDIA-GeForce-GTX-1070
GPU,Nvidia,GTX 1660S (Super),71.4,GTX,,1660,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,MSI,MSI GTX 1660 Super 6GB Ventus XS OC,71.4,GTX,6GB,1660 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,Gigabyte,Gigabyte GTX 1660 Super 6GB OC,71.4,GTX,6GB,1660 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,EVGA,EVGA GTX 1660 Super 6GB SC Ultra Gaming,71.4,GTX,6GB,1660 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,Zotac,Zotac GTX 1660 Super 6GB Compact,71.4,GTX,6GB,1660 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,MSI,MSI GTX 1660 Super 6GB Gaming X,71.4,GTX,6GB,1660 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,Asus,Asus GTX 1660 Super 6GB Dual Evo,71.4,GTX,6GB,1660 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,Asus,Asus GTX 1660 Super 6GB TUF Gaming,71.4,GTX,6GB,1660 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056
GPU,Nvidia,RTX 2060 (Mobile),70.9,RTX,,2060,https://gpu.userbenchmark.com/SpeedTest/701609/NVIDIA-GeForce-RTX-2060
GPU,Nvidia,GTX 1660,68.3,GTX,,1660,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,Gigabyte,Gigabyte GTX 1660 6GB OC,68.3,GTX,6GB,1660,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,EVGA,EVGA GTX 1660 6GB XC Ultra Gaming,68.3,GTX,6GB,1660,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,MSI,MSI GTX 1660 6GB Ventus XS OC,68.3,GTX,6GB,1660,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,MSI,MSI GTX 1660 6GB Gaming X,68.3,GTX,6GB,1660,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,EVGA,EVGA GTX 1660 6GB XC Black,68.3,GTX,6GB,1660,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,Asus,Asus GTX 1660 6GB Phoenix,68.3,GTX,6GB,1660,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,Gigabyte,Gigabyte GTX 1660 6GB Gaming OC,68.3,GTX,6GB,1660,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,Zotac,Zotac GTX 1660 6GB Compact,68.3,GTX,6GB,1660,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,Zotac,Zotac GTX 1660 6GB Gaming Compact,68.3,GTX,6GB,1660,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,EVGA,EVGA GTX 1660 6GB  SC Ultra Dual,68.3,GTX,6GB,1660,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,Nvidia,Quadro P4000,67.3,QUADRO,,4000,https://gpu.userbenchmark.com/SpeedTest/250990/NVIDIA-Quadro-P4000
GPU,Nvidia,Quadro P5000-M (Mobile),66.2,QUADRO,,5000,https://gpu.userbenchmark.com/SpeedTest/249248/NVIDIA-Quadro-P5000
GPU,Nvidia,GTX 1660-Ti (Mobile),65.0,GTX,,GTX 1660-Ti,https://gpu.userbenchmark.com/SpeedTest/776281/NVIDIA-GeForce-GTX-1660-Ti
GPU,Nvidia,GTX 1070 (Mobile Max-Q),61.3,GTX,,1070,https://gpu.userbenchmark.com/SpeedTest/301524/NVIDIA-GeForce-GTX-1070-with-Max-Q-Design
GPU,Nvidia,RTX 3050-Ti (Laptop),60.8,RTX,,RTX 3050-Ti,https://gpu.userbenchmark.com/SpeedTest/1559532/NVIDIA-GeForce-RTX-3050-Ti-Laptop-GPU
GPU,Nvidia,GTX Titan Z (SLI Disabled),59.5,GTX,,Titan Z,https://gpu.userbenchmark.com/SpeedTest/17751/NVIDIA-GeForce-GTX-TITAN-Z
GPU,Nvidia,GTX 980,59.3,GTX,,980,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576
GPU,EVGA,EVGA GTX 980 4GB SC ACX 2.0,59.3,GTX,4GB,980,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576
GPU,MSI,MSI GTX 980 4GB GAMING,59.3,GTX,4GB,980,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576
GPU,Asus,ASUS GTX 980 4GB STRIX OC,59.3,GTX,4GB,980,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576
GPU,AMD,R9 Fury-X,58.9,R9,,Fury,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498
GPU,AMD,XFX R9 FURY X 4GB,58.9,R9,4GB,FURY X,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498
GPU,AMD,Sapphire R9 Fury X 4GB ,58.9,R9,4GB,Fury X,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498
GPU,AMD,Gigabyte R9 Fury X 4GB,58.9,R9,4GB,Fury X,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498
GPU,Nvidia,GTX 1650S (Super),58.7,GTX,,1650,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,Zotac,Zotac GTX 1650 Super 4GB Gaming,58.7,GTX,4GB,1650 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,Asus,Asus GTX 1650 Super 4GB TUF Gaming,58.7,GTX,4GB,1650 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,EVGA,EVGA GTX 1650 Super 4GB SC Ultra,58.7,GTX,4GB,1650 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,MSI,MSI GTX 1650 Super 4GB Ventus XS,58.7,GTX,4GB,1650 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,Gigabyte,Gigabyte GTX 1650 Super 4GB 2x Windforce,58.7,GTX,4GB,1650 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,MSI,MSI GTX 1650 Super 4GB Gaming X,58.7,GTX,4GB,1650 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,Asus,Asus GTX 1650 Super 4GB Phoenix,58.7,GTX,4GB,1650 Super,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058
GPU,AMD,R9 Fury,58.4,R9,,Fury,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,Sapphire,Sapphire R9 Fury 4GB TRI-X OC,58.4,R9,4GB,Fury,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,Sapphire,Sapphire R9 Fury 4GB TRI-X OC,58.4,R9,4GB,Fury,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,Asus,Asus R9 Fury 4GB Gaming,58.4,R9,4GB,Fury,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,XFX,XFX R9 Fury 4GB,58.4,R9,4GB,Fury,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,Sapphire,Sapphire R9 Fury 4GB NITRO,58.4,R9,4GB,Fury,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,Nvidia,GTX 1660-Ti (Mobile Max-Q),57.5,GTX,,GTX 1660-Ti,https://gpu.userbenchmark.com/SpeedTest/789578/NVIDIA-GeForce-GTX-1660-Ti-with-Max-Q-Design
GPU,AMD,RX 590,56.9,RX,,590,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033
GPU,XFX,XFX RX 590 8GB Fatboy OC+,56.9,RX,8GB,590,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033
GPU,Sapphire,Sapphire RX 590 8GB Nitro+,56.9,RX,8GB,590,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033
GPU,PowerColor,PowerColor RX 590 8GB Red Dragon,56.9,RX,8GB,590,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033
GPU,PowerColor,PowerColor RX 590 8GB Red Devil,56.9,RX,8GB,590,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033
GPU,MSI,MSI RX 590 8GB Armor OC,56.9,RX,8GB,590,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033
GPU,Gigabyte,Gigabyte RX 590 8GB Gaming,56.9,RX,8GB,590,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033
GPU,Sapphire,Sapphire RX 590 8GB Pulse,56.9,RX,8GB,590,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033
GPU,Nvidia,RTX 3050 (Laptop),56.1,RTX,,3050,https://gpu.userbenchmark.com/SpeedTest/1570008/NVIDIA-GeForce-RTX-3050-Laptop-GPU
GPU,Nvidia,GTX 1060-6GB,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,EVGA,EVGA GTX 1060 6GB Gaming,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,EVGA,EVGA GTX 1060 6GB Gaming SC,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,Gigabyte,Gigabyte GTX 1060 6GB G1 Gaming,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,Zotac,Zotac GTX 1060 6GB AMP,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,Zotac,Zotac GTX 1060 6GB Mini,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,MSI,MSI GTX 1060 6GB Gaming X,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,Asus,Asus GTX 1060 6GB Dual OC,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,Gigabyte,Gigabyte GTX 1060 6GB Windforce OC,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,Asus,Asus GTX 1060 6GB ROG STRIX OC,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,Asus,Asus GTX 1060 6GB TURBO,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,Gainward, Gainward GTX 1060 6GB Pheonix GS,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,MSI,MSI GTX 1060 6G Armor OC,56.1,GTX,,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,MSI,MSI GTX 1060 6G Armor OCV1,56.1,GTX,,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,Asus,Asus GTX 1060 6GB ROG STRIX,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,PNY,PNY GTX 1060 6GB,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,PNY,PNY GTX 1060 6GB OC,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,Gigabyte,Gigabyte GTX 1060 6GB Xtreme Gaming,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,EVGA,EVGA GTX 1060 6GB Gaming SSC,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,Gigabyte,Gigabyte GTX 1060 6GB G1 Gaming R2,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,MSI,MSI GTX 1060 6GB 6GT OCV1,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,MSI,MSI GTX 1060 6GB Gaming,56.1,GTX,6GB,1060,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
